 time            v(clk)          v(voutp)        v(voutn)        v(vinp)         v(vinn)        
 7.75203865e-06  1.50000000e+00 -7.29886230e-02 -7.29749400e-02  7.63750193e-01  7.50000000e-01 
 7.75206079e-06  1.50000000e+00 -7.31422676e-02 -7.31161689e-02  7.63750304e-01  7.50000000e-01 
 7.75210509e-06  1.50000000e+00 -7.34281959e-02 -7.33778414e-02  7.63750525e-01  7.50000000e-01 
 7.75219368e-06  1.50000000e+00 -7.39682554e-02 -7.38713415e-02  7.63750968e-01  7.50000000e-01 
 7.75237087e-06  1.50000000e+00 -7.49305060e-02 -7.47477089e-02  7.63751854e-01  7.50000000e-01 
 7.75272524e-06  1.50000000e+00 -7.64873274e-02 -7.61587888e-02  7.63753626e-01  7.50000000e-01 
 7.75329988e-06  1.50000000e+00 -7.82605285e-02 -7.77701440e-02  7.63756499e-01  7.50000000e-01 
 7.75402290e-06  1.50000000e+00 -7.94616578e-02 -7.89463008e-02  7.63760114e-01  7.50000000e-01 
 7.75504920e-06  1.50000000e+00 -7.92518332e-02 -7.93096653e-02  7.63765246e-01  7.50000000e-01 
 7.75637899e-06  1.50000000e+00 -7.49066420e-02 -7.75637062e-02  7.63771895e-01  7.50000000e-01 
 7.75829511e-06  1.50000000e+00 -5.81734741e-02 -7.03552315e-02  7.63781476e-01  7.50000000e-01 
 7.76091661e-06  1.50000000e+00 -1.20437210e-02 -5.12671983e-02  7.63794583e-01  7.50000000e-01 
 7.76478578e-06  1.50000000e+00  1.02447358e-01 -5.29043745e-03  7.63813929e-01  7.50000000e-01 
 7.77035158e-06  1.50000000e+00  3.32379900e-01  8.00045731e-02  7.63841758e-01  7.50000000e-01 
 7.77597828e-06  1.50000000e+00  5.87027990e-01  5.81751342e-03  7.63869891e-01  7.50000000e-01 
 7.78135933e-06  1.50000000e+00  8.35845937e-01  6.68960116e-04  7.63896797e-01  7.50000000e-01 
 7.78650928e-06  1.50000000e+00  1.06452412e+00  3.97512113e-04  7.63922546e-01  7.50000000e-01 
 7.79632857e-06  1.50000000e+00  1.43353942e+00  5.72111651e-05  7.63971643e-01  7.50000000e-01 
 7.80720594e-06  1.50000000e+00  1.50696298e+00 -4.25751119e-06  7.64026030e-01  7.50000000e-01 
 7.81451000e-06  1.50000000e+00  1.50250729e+00 -1.23531320e-06  7.64062550e-01  7.50000000e-01 
 7.81451100e-06  1.35000000e+00  1.50701945e+00  4.61261462e-03  7.64062555e-01  7.50000000e-01 
 7.81451300e-06  1.05000000e+00  1.51691169e+00  1.40091087e-02  7.64062565e-01  7.50000000e-01 
 7.81451700e-06  4.50000000e-01  1.50434062e+00  2.97656141e-02  7.64062585e-01  7.50000000e-01 
 7.81452000e-06  6.97675251e-11  1.43575237e+00  3.24822721e-02  7.64062600e-01  7.50000000e-01 
 7.81452059e-06  0.00000000e+00  1.41288903e+00  2.83656376e-02  7.64062603e-01  7.50000000e-01 
 7.81452176e-06  0.00000000e+00  1.36524235e+00  1.92961366e-02  7.64062609e-01  7.50000000e-01 
 7.81452410e-06  0.00000000e+00  1.26996123e+00  5.27511065e-03  7.64062621e-01  7.50000000e-01 
 7.81452844e-06  0.00000000e+00  1.09795457e+00 -9.17441771e-03  7.64062642e-01  7.50000000e-01 
 7.81453713e-06  0.00000000e+00  7.82855083e-01 -2.05596525e-02  7.64062686e-01  7.50000000e-01 
 7.81455230e-06  0.00000000e+00  3.49433884e-01 -2.23907283e-02  7.64062762e-01  7.50000000e-01 
 7.81457095e-06  0.00000000e+00  7.38438512e-02 -1.17241452e-02  7.64062855e-01  7.50000000e-01 
 7.81459077e-06  0.00000000e+00 -1.05256036e-02 -2.64847035e-03  7.64062954e-01  7.50000000e-01 
 7.81461147e-06  0.00000000e+00 -1.62153848e-02  1.10636898e-03  7.64063057e-01  7.50000000e-01 
 7.81463412e-06  0.00000000e+00 -6.84459203e-03  1.46489883e-03  7.64063171e-01  7.50000000e-01 
 7.81466678e-06  0.00000000e+00 -2.89628967e-04  7.22554849e-04  7.64063334e-01  7.50000000e-01 
 7.81472774e-06  0.00000000e+00  1.16408901e-03  1.37827422e-04  7.64063639e-01  7.50000000e-01 
 7.81484967e-06  0.00000000e+00  4.24151906e-04  6.52067876e-05  7.64064248e-01  7.50000000e-01 
 7.81502928e-06  0.00000000e+00  1.04237798e-04  8.61111946e-05  7.64065146e-01  7.50000000e-01 
 7.81523289e-06  0.00000000e+00  6.61779774e-05  6.18177621e-05  7.64066164e-01  7.50000000e-01 
 7.81540150e-06  0.00000000e+00  5.11715399e-05  4.21497523e-05  7.64067007e-01  7.50000000e-01 
 7.81555118e-06  0.00000000e+00  3.76280436e-05  3.01766660e-05  7.64067756e-01  7.50000000e-01 
 7.81569395e-06  0.00000000e+00  2.75246785e-05  2.20666664e-05  7.64068470e-01  7.50000000e-01 
 7.81586028e-06  0.00000000e+00  1.90400039e-05  1.52662212e-05  7.64069301e-01  7.50000000e-01 
 7.81603780e-06  0.00000000e+00  1.27999686e-05  1.02563562e-05  7.64070189e-01  7.50000000e-01 
 7.81626770e-06  0.00000000e+00  7.54709772e-06  6.04815293e-06  7.64071339e-01  7.50000000e-01 
 7.81653529e-06  0.00000000e+00  3.97378946e-06  3.19251023e-06  7.64072676e-01  7.50000000e-01 
 7.81689520e-06  0.00000000e+00  1.53517860e-06  1.24761432e-06  7.64074476e-01  7.50000000e-01 
 7.81735420e-06  0.00000000e+00  3.11771443e-07  2.74002074e-07  7.64076771e-01  7.50000000e-01 
 7.81803706e-06  0.00000000e+00 -1.23132154e-07 -7.06579507e-08  7.64080185e-01  7.50000000e-01 
 7.81910675e-06  0.00000000e+00 -7.22592252e-08 -2.88666707e-08  7.64085534e-01  7.50000000e-01 
 7.82124613e-06  0.00000000e+00  9.65102135e-08  1.06010485e-07  7.64096231e-01  7.50000000e-01 
 7.82552489e-06  0.00000000e+00  1.56062504e-07  1.53360330e-07  7.64117624e-01  7.50000000e-01 
 7.83353465e-06  0.00000000e+00  1.47410915e-07  1.46397283e-07  7.64157673e-01  7.50000000e-01 
 7.84955417e-06  0.00000000e+00  1.42299441e-07  1.42321467e-07  7.64237771e-01  7.50000000e-01 
 7.87700000e-06  0.00000000e+00  1.42307853e-07  1.42328766e-07  7.64375000e-01  7.50000000e-01 
 7.87700100e-06  1.50000000e-01 -7.15102320e-03 -7.15102332e-03  7.64375005e-01  7.50000000e-01 
 7.87700300e-06  4.50000000e-01 -2.26178893e-02 -2.26178895e-02  7.64375015e-01  7.50000000e-01 
 7.87700700e-06  1.05000000e+00 -5.48344553e-02 -5.48344550e-02  7.64375035e-01  7.50000000e-01 
 7.87701000e-06  1.50000000e+00 -7.28689315e-02 -7.28689244e-02  7.64375050e-01  7.50000000e-01 
 7.87701042e-06  1.50000000e+00 -7.32860413e-02 -7.32860310e-02  7.64375052e-01  7.50000000e-01 
 7.87701127e-06  1.50000000e+00 -7.33128716e-02 -7.33128463e-02  7.64375056e-01  7.50000000e-01 
 7.87701296e-06  1.50000000e+00 -7.30505485e-02 -7.30503145e-02  7.64375065e-01  7.50000000e-01 
 7.87701634e-06  1.50000000e+00 -7.28457384e-02 -7.28443432e-02  7.64375082e-01  7.50000000e-01 
 7.87702154e-06  1.50000000e+00 -7.28279072e-02 -7.28237968e-02  7.64375108e-01  7.50000000e-01 
 7.87702757e-06  1.50000000e+00 -7.28908885e-02 -7.28831951e-02  7.64375138e-01  7.50000000e-01 
 7.87703865e-06  1.50000000e+00 -7.29892239e-02 -7.29749052e-02  7.64375193e-01  7.50000000e-01 
 7.87706080e-06  1.50000000e+00 -7.31433840e-02 -7.31160726e-02  7.64375304e-01  7.50000000e-01 
 7.87710510e-06  1.50000000e+00 -7.34303115e-02 -7.33776171e-02  7.64375525e-01  7.50000000e-01 
 7.87719370e-06  1.50000000e+00 -7.39722493e-02 -7.38708329e-02  7.64375968e-01  7.50000000e-01 
 7.87737090e-06  1.50000000e+00 -7.49378348e-02 -7.47465507e-02  7.64376855e-01  7.50000000e-01 
 7.87772531e-06  1.50000000e+00 -7.64999609e-02 -7.61561978e-02  7.64378627e-01  7.50000000e-01 
 7.87829964e-06  1.50000000e+00 -7.82773609e-02 -7.77645261e-02  7.64381498e-01  7.50000000e-01 
 7.87902248e-06  1.50000000e+00 -7.94771041e-02 -7.89391233e-02  7.64385112e-01  7.50000000e-01 
 7.88004825e-06  1.50000000e+00 -7.92387100e-02 -7.93055167e-02  7.64390241e-01  7.50000000e-01 
 7.88137760e-06  1.50000000e+00 -7.47709115e-02 -7.75785938e-02  7.64396888e-01  7.50000000e-01 
 7.88329282e-06  1.50000000e+00 -5.75891930e-02 -7.04417290e-02  7.64406464e-01  7.50000000e-01 
 7.88591352e-06  1.50000000e+00 -1.01836970e-02 -5.15528933e-02  7.64419568e-01  7.50000000e-01 
 7.88978128e-06  1.50000000e+00  1.07379633e-01 -6.12143062e-03  7.64438906e-01  7.50000000e-01 
 7.89534612e-06  1.50000000e+00  3.42735347e-01  7.52898278e-02  7.64466731e-01  7.50000000e-01 
 7.90117780e-06  1.50000000e+00  6.12521120e-01  4.46906259e-03  7.64495889e-01  7.50000000e-01 
 7.90675051e-06  1.50000000e+00  8.74486062e-01  5.83148863e-04  7.64523753e-01  7.50000000e-01 
 7.91209906e-06  1.50000000e+00  1.11477086e+00  2.86307871e-04  7.64550495e-01  7.50000000e-01 
 7.92231733e-06  1.50000000e+00  1.46254592e+00  4.41979957e-05  7.64601587e-01  7.50000000e-01 
 7.93600315e-06  1.50000000e+00  1.50942025e+00 -9.79295570e-06  7.64670016e-01  7.50000000e-01 
 7.93951000e-06  1.50000000e+00  1.50217732e+00 -1.39176256e-06  7.64687550e-01  7.50000000e-01 
 7.93951100e-06  1.35000000e+00  1.50668911e+00  4.61237780e-03  7.64687555e-01  7.50000000e-01 
 7.93951300e-06  1.05000000e+00  1.51658027e+00  1.40091594e-02  7.64687565e-01  7.50000000e-01 
 7.93951700e-06  4.50000000e-01  1.50401457e+00  2.97675689e-02  7.64687585e-01  7.50000000e-01 
 7.93952000e-06  6.97675251e-11  1.43543965e+00  3.24856238e-02  7.64687600e-01  7.50000000e-01 
 7.93952059e-06  0.00000000e+00  1.41257660e+00  2.83686625e-02  7.64687603e-01  7.50000000e-01 
 7.93952176e-06  0.00000000e+00  1.36492923e+00  1.92982532e-02  7.64687609e-01  7.50000000e-01 
 7.93952410e-06  0.00000000e+00  1.26964539e+00  5.27555815e-03  7.64687621e-01  7.50000000e-01 
 7.93952845e-06  0.00000000e+00  1.09763980e+00 -9.17559990e-03  7.64687642e-01  7.50000000e-01 
 7.93953713e-06  0.00000000e+00  7.82585098e-01 -2.05602880e-02  7.64687686e-01  7.50000000e-01 
 7.93955230e-06  0.00000000e+00  3.49466560e-01 -2.23795314e-02  7.64687762e-01  7.50000000e-01 
 7.93957084e-06  0.00000000e+00  7.48424000e-02 -1.17747122e-02  7.64687854e-01  7.50000000e-01 
 7.93959058e-06  0.00000000e+00 -1.00918964e-02 -2.70372721e-03  7.64687953e-01  7.50000000e-01 
 7.93961119e-06  0.00000000e+00 -1.61418770e-02  1.07698268e-03  7.64688056e-01  7.50000000e-01 
 7.93963384e-06  0.00000000e+00 -6.86581331e-03  1.46134712e-03  7.64688169e-01  7.50000000e-01 
 7.93966631e-06  0.00000000e+00 -3.17313219e-04  7.27895123e-04  7.64688332e-01  7.50000000e-01 
 7.93972689e-06  0.00000000e+00  1.16568687e-03  1.40342084e-04  7.64688634e-01  7.50000000e-01 
 7.93984805e-06  0.00000000e+00  4.30469153e-04  6.46861360e-05  7.64689240e-01  7.50000000e-01 
 7.94002715e-06  0.00000000e+00  1.05846896e-04  8.59604747e-05  7.64690136e-01  7.50000000e-01 
 7.94023169e-06  0.00000000e+00  6.66549582e-05  6.17641541e-05  7.64691158e-01  7.50000000e-01 
 7.94040057e-06  0.00000000e+00  5.15571355e-05  4.20831278e-05  7.64692003e-01  7.50000000e-01 
 7.94055028e-06  0.00000000e+00  3.79265015e-05  3.01215990e-05  7.64692751e-01  7.50000000e-01 
 7.94069296e-06  0.00000000e+00  2.77518526e-05  2.20297326e-05  7.64693465e-01  7.50000000e-01 
 7.94085939e-06  0.00000000e+00  1.91938617e-05  1.52370523e-05  7.64694297e-01  7.50000000e-01 
 7.94103638e-06  0.00000000e+00  1.29197835e-05  1.02493783e-05  7.64695182e-01  7.50000000e-01 
 7.94126613e-06  0.00000000e+00  7.62142455e-06  6.04693495e-06  7.64696331e-01  7.50000000e-01 
 7.94153287e-06  0.00000000e+00  4.02244423e-06  3.19967878e-06  7.64697664e-01  7.50000000e-01 
 7.94189225e-06  0.00000000e+00  1.55756193e-06  1.25376372e-06  7.64699461e-01  7.50000000e-01 
 7.94234963e-06  0.00000000e+00  3.20171930e-07  2.79100250e-07  7.64701748e-01  7.50000000e-01 
 7.94303052e-06  0.00000000e+00 -1.23484906e-07 -6.88511064e-08  7.64705153e-01  7.50000000e-01 
 7.94409430e-06  0.00000000e+00 -7.48365734e-08 -2.91708998e-08  7.64710472e-01  7.50000000e-01 
 7.94622188e-06  0.00000000e+00  9.51659808e-08  1.05330503e-07  7.64721109e-01  7.50000000e-01 
 7.95047703e-06  0.00000000e+00  1.56072716e-07  1.53261491e-07  7.64742385e-01  7.50000000e-01 
 7.95843976e-06  0.00000000e+00  1.47524692e-07  1.46446615e-07  7.64782199e-01  7.50000000e-01 
 7.97436522e-06  0.00000000e+00  1.42307785e-07  1.42328889e-07  7.64861826e-01  7.50000000e-01 
 8.00200000e-06  0.00000000e+00  1.42304950e-07  1.42327335e-07  7.65000000e-01  7.50000000e-01 
 8.00200100e-06  1.50000000e-01 -7.15102320e-03 -7.15102332e-03  7.65000005e-01  7.50000000e-01 
 8.00200300e-06  4.50000000e-01 -2.26178893e-02 -2.26178895e-02  7.65000015e-01  7.50000000e-01 
 8.00200700e-06  1.05000000e+00 -5.48344554e-02 -5.48344551e-02  7.65000035e-01  7.50000000e-01 
 8.00201000e-06  1.50000000e+00 -7.28689321e-02 -7.28689246e-02  7.65000050e-01  7.50000000e-01 
 8.00201042e-06  1.50000000e+00 -7.32860411e-02 -7.32860303e-02  7.65000052e-01  7.50000000e-01 
 8.00201127e-06  1.50000000e+00 -7.33128805e-02 -7.33128540e-02  7.65000056e-01  7.50000000e-01 
 8.00201296e-06  1.50000000e+00 -7.30505717e-02 -7.30503273e-02  7.65000065e-01  7.50000000e-01 
 8.00201634e-06  1.50000000e+00 -7.28458151e-02 -7.28443578e-02  7.65000082e-01  7.50000000e-01 
 8.00202154e-06  1.50000000e+00 -7.28280956e-02 -7.28238020e-02  7.65000108e-01  7.50000000e-01 
 8.00202757e-06  1.50000000e+00 -7.28912191e-02 -7.28831840e-02  7.65000138e-01  7.50000000e-01 
 8.00203865e-06  1.50000000e+00 -7.29898196e-02 -7.29748646e-02  7.65000193e-01  7.50000000e-01 
 8.00206080e-06  1.50000000e+00 -7.31444907e-02 -7.31159654e-02  7.65000304e-01  7.50000000e-01 
 8.00210510e-06  1.50000000e+00 -7.34324085e-02 -7.33773720e-02  7.65000526e-01  7.50000000e-01 
 8.00219371e-06  1.50000000e+00 -7.39762090e-02 -7.38702858e-02  7.65000969e-01  7.50000000e-01 
 8.00237092e-06  1.50000000e+00 -7.49451057e-02 -7.47453261e-02  7.65001855e-01  7.50000000e-01 
 8.00272535e-06  1.50000000e+00 -7.65125067e-02 -7.61535055e-02  7.65003627e-01  7.50000000e-01 
 8.00329937e-06  1.50000000e+00 -7.82941229e-02 -7.77588332e-02  7.65006497e-01  7.50000000e-01 
 8.00402201e-06  1.50000000e+00 -7.94923898e-02 -7.89318662e-02  7.65010110e-01  7.50000000e-01 
 8.00504724e-06  1.50000000e+00 -7.92248167e-02 -7.93012176e-02  7.65015236e-01  7.50000000e-01 
 8.00637615e-06  1.50000000e+00 -7.46315897e-02 -7.75928849e-02  7.65021881e-01  7.50000000e-01 
 8.00829043e-06  1.50000000e+00 -5.69900272e-02 -7.05255167e-02  7.65031452e-01  7.50000000e-01 
 8.01091028e-06  1.50000000e+00 -8.27687491e-03 -5.18293652e-02  7.65044551e-01  7.50000000e-01 
 8.01477658e-06  1.50000000e+00  1.12438128e-01 -6.91836479e-03  7.65063883e-01  7.50000000e-01 
 8.02034002e-06  1.50000000e+00  3.53251736e-01  6.98688859e-02  7.65091700e-01  7.50000000e-01 
 8.02645238e-06  1.50000000e+00  6.42223125e-01  3.39906283e-03  7.65122262e-01  7.50000000e-01 
 8.03229630e-06  1.50000000e+00  9.21095323e-01  5.07424195e-04  7.65151481e-01  7.50000000e-01 
 8.03792410e-06  1.50000000e+00  1.17613911e+00  1.64153691e-04  7.65179620e-01  7.50000000e-01 
 8.04881137e-06  1.50000000e+00  1.48271335e+00  2.58840251e-05  7.65234057e-01  7.50000000e-01 
 8.05956347e-06  1.50000000e+00  1.50709005e+00 -6.40037024e-06  7.65287817e-01  7.50000000e-01 
 8.06451000e-06  1.50000000e+00  1.50144998e+00 -3.43374746e-07  7.65312550e-01  7.50000000e-01 
 8.06451100e-06  1.35000000e+00  1.50596214e+00  4.61351197e-03  7.65312555e-01  7.50000000e-01 
 8.06451300e-06  1.05000000e+00  1.51585405e+00  1.40111051e-02  7.65312565e-01  7.50000000e-01 
 8.06451700e-06  4.50000000e-01  1.50330000e+00  2.97728323e-02  7.65312585e-01  7.50000000e-01 
 8.06452000e-06  6.97675251e-11  1.43474746e+00  3.24934635e-02  7.65312600e-01  7.50000000e-01 
 8.06452059e-06  0.00000000e+00  1.41188876e+00  2.83766615e-02  7.65312603e-01  7.50000000e-01 
 8.06452176e-06  0.00000000e+00  1.36424940e+00  1.93061130e-02  7.65312609e-01  7.50000000e-01 
 8.06452410e-06  0.00000000e+00  1.26898046e+00  5.28209278e-03  7.65312621e-01  7.50000000e-01 
 8.06452845e-06  0.00000000e+00  1.09700601e+00 -9.17214940e-03  7.65312642e-01  7.50000000e-01 
 8.06453713e-06  0.00000000e+00  7.82031551e-01 -2.05609311e-02  7.65312686e-01  7.50000000e-01 
 8.06455231e-06  0.00000000e+00  3.48950576e-01 -2.23773515e-02  7.65312762e-01  7.50000000e-01 
 8.06457094e-06  0.00000000e+00  7.38261806e-02 -1.17193422e-02  7.65312855e-01  7.50000000e-01 
 8.06459076e-06  0.00000000e+00 -1.04558435e-02 -2.65354936e-03  7.65312954e-01  7.50000000e-01 
 8.06461147e-06  0.00000000e+00 -1.61554186e-02  1.09897886e-03  7.65313057e-01  7.50000000e-01 
 8.06463413e-06  0.00000000e+00 -6.80131260e-03  1.45780229e-03  7.65313171e-01  7.50000000e-01 
 8.06466680e-06  0.00000000e+00 -2.63142098e-04  7.17615967e-04  7.65313334e-01  7.50000000e-01 
 8.06472779e-06  0.00000000e+00  1.17369928e-03  1.35515985e-04  7.65313639e-01  7.50000000e-01 
 8.06484976e-06  0.00000000e+00  4.25938435e-04  6.42478605e-05  7.65314249e-01  7.50000000e-01 
 8.06502956e-06  0.00000000e+00  1.05080934e-04  8.54456462e-05  7.65315148e-01  7.50000000e-01 
 8.06523349e-06  0.00000000e+00  6.68761946e-05  6.12969941e-05  7.65316167e-01  7.50000000e-01 
 8.06540212e-06  0.00000000e+00  5.16959084e-05  4.17710822e-05  7.65317011e-01  7.50000000e-01 
 8.06555176e-06  0.00000000e+00  3.80173532e-05  2.99024228e-05  7.65317759e-01  7.50000000e-01 
 8.06569449e-06  0.00000000e+00  2.78155279e-05  2.18664837e-05  7.65318472e-01  7.50000000e-01 
 8.06586083e-06  0.00000000e+00  1.92428811e-05  1.51267932e-05  7.65319304e-01  7.50000000e-01 
 8.06603821e-06  0.00000000e+00  1.29412583e-05  1.01657790e-05  7.65320191e-01  7.50000000e-01 
 8.06626806e-06  0.00000000e+00  7.63159940e-06  5.99577640e-06  7.65321340e-01  7.50000000e-01 
 8.06653543e-06  0.00000000e+00  4.02048808e-06  3.16728900e-06  7.65322677e-01  7.50000000e-01 
 8.06689518e-06  0.00000000e+00  1.55368707e-06  1.23935993e-06  7.65324476e-01  7.50000000e-01 
 8.06735374e-06  0.00000000e+00  3.15732603e-07  2.74111279e-07  7.65326769e-01  7.50000000e-01 
 8.06803600e-06  0.00000000e+00 -1.25439857e-07 -6.83173712e-08  7.65330180e-01  7.50000000e-01 
 8.06910402e-06  0.00000000e+00 -7.48216230e-08 -2.74415765e-08  7.65335520e-01  7.50000000e-01 
 8.07124005e-06  0.00000000e+00  9.57265673e-08  1.06149101e-07  7.65346200e-01  7.50000000e-01 
 8.07551211e-06  0.00000000e+00  1.56179127e-07  1.53238274e-07  7.65367561e-01  7.50000000e-01 
 8.08350821e-06  0.00000000e+00  1.47485974e-07  1.46375847e-07  7.65407541e-01  7.50000000e-01 
 8.09950040e-06  0.00000000e+00  1.42300910e-07  1.42324331e-07  7.65487502e-01  7.50000000e-01 
 8.12700000e-06  0.00000000e+00  1.42306156e-07  1.42329096e-07  7.65625000e-01  7.50000000e-01 
 8.12700100e-06  1.50000000e-01 -7.15102319e-03 -7.15102331e-03  7.65625005e-01  7.50000000e-01 
 8.12700300e-06  4.50000000e-01 -2.26178893e-02 -2.26178895e-02  7.65625015e-01  7.50000000e-01 
 8.12700700e-06  1.05000000e+00 -5.48344555e-02 -5.48344552e-02  7.65625035e-01  7.50000000e-01 
 8.12701000e-06  1.50000000e+00 -7.28689327e-02 -7.28689249e-02  7.65625050e-01  7.50000000e-01 
 8.12701042e-06  1.50000000e+00 -7.32860411e-02 -7.32860298e-02  7.65625052e-01  7.50000000e-01 
 8.12701127e-06  1.50000000e+00 -7.33128880e-02 -7.33128604e-02  7.65625056e-01  7.50000000e-01 
 8.12701296e-06  1.50000000e+00 -7.30505940e-02 -7.30503390e-02  7.65625065e-01  7.50000000e-01 
 8.12701634e-06  1.50000000e+00 -7.28458930e-02 -7.28443734e-02  7.65625082e-01  7.50000000e-01 
 8.12702154e-06  1.50000000e+00 -7.28282867e-02 -7.28238095e-02  7.65625108e-01  7.50000000e-01 
 8.12702757e-06  1.50000000e+00 -7.28915542e-02 -7.28831765e-02  7.65625138e-01  7.50000000e-01 
 8.12703865e-06  1.50000000e+00 -7.29904228e-02 -7.29748299e-02  7.65625193e-01  7.50000000e-01 
 8.12706080e-06  1.50000000e+00 -7.31456116e-02 -7.31158690e-02  7.65625304e-01  7.50000000e-01 
 8.12710511e-06  1.50000000e+00 -7.34345325e-02 -7.33771474e-02  7.65625526e-01  7.50000000e-01 
 8.12719372e-06  1.50000000e+00 -7.39802186e-02 -7.38697763e-02  7.65625969e-01  7.50000000e-01 
 8.12737095e-06  1.50000000e+00 -7.49524629e-02 -7.47441657e-02  7.65626855e-01  7.50000000e-01 
 8.12772541e-06  1.50000000e+00 -7.65251848e-02 -7.61509099e-02  7.65628627e-01  7.50000000e-01 
 8.12829913e-06  1.50000000e+00 -7.83109726e-02 -7.77532104e-02  7.65631496e-01  7.50000000e-01 
 8.12902160e-06  1.50000000e+00 -7.95076065e-02 -7.89246406e-02  7.65635108e-01  7.50000000e-01 
 8.13004629e-06  1.50000000e+00 -7.92099659e-02 -7.92967336e-02  7.65640231e-01  7.50000000e-01 
 8.13137477e-06  1.50000000e+00 -7.44876001e-02 -7.76061843e-02  7.65646874e-01  7.50000000e-01 
 8.13328816e-06  1.50000000e+00 -5.63725578e-02 -7.06053866e-02  7.65656441e-01  7.50000000e-01 
 8.13590721e-06  1.50000000e+00 -6.31367269e-03 -5.20933911e-02  7.65669536e-01  7.50000000e-01 
 8.13977210e-06  1.50000000e+00  1.17630740e-01 -7.68157205e-03  7.65688861e-01  7.50000000e-01 
 8.14533428e-06  1.50000000e+00  3.63974445e-01  6.37506874e-02  7.65716671e-01  7.50000000e-01 
 8.15183367e-06  1.50000000e+00  6.77844707e-01  2.55390848e-03  7.65749168e-01  7.50000000e-01 
 8.15806368e-06  1.50000000e+00  9.79041001e-01  4.34742079e-04  7.65780318e-01  7.50000000e-01 
 8.16407619e-06  1.50000000e+00  1.25261422e+00  1.04127560e-04  7.65810381e-01  7.50000000e-01 
 8.17314366e-06  1.50000000e+00  1.48647346e+00  2.12279162e-05  7.65855718e-01  7.50000000e-01 
 8.18326320e-06  1.50000000e+00  1.50691825e+00 -6.42830612e-06  7.65906316e-01  7.50000000e-01 
 8.18951000e-06  1.50000000e+00  1.50127951e+00 -3.78247854e-07  7.65937550e-01  7.50000000e-01 
 8.18951100e-06  1.35000000e+00  1.50579085e+00  4.61333765e-03  7.65937555e-01  7.50000000e-01 
 8.18951300e-06  1.05000000e+00  1.51568060e+00  1.40109900e-02  7.65937565e-01  7.50000000e-01 
 8.18951700e-06  4.50000000e-01  1.50313045e+00  2.97740100e-02  7.65937585e-01  7.50000000e-01 
 8.18952000e-06  6.97675251e-11  1.43459221e+00  3.24957040e-02  7.65937600e-01  7.50000000e-01 
 8.18952059e-06  0.00000000e+00  1.41173514e+00  2.83786949e-02  7.65937603e-01  7.50000000e-01 
 8.18952176e-06  0.00000000e+00  1.36409780e+00  1.93074874e-02  7.65937609e-01  7.50000000e-01 
 8.18952410e-06  0.00000000e+00  1.26883114e+00  5.28223505e-03  7.65937621e-01  7.50000000e-01 
 8.18952845e-06  0.00000000e+00  1.09686197e+00 -9.17308931e-03  7.65937642e-01  7.50000000e-01 
 8.18953713e-06  0.00000000e+00  7.81917711e-01 -2.05612298e-02  7.65937686e-01  7.50000000e-01 
 8.18955231e-06  0.00000000e+00  3.48991234e-01 -2.23723877e-02  7.65937762e-01  7.50000000e-01 
 8.18957090e-06  0.00000000e+00  7.42525295e-02 -1.17402211e-02  7.65937854e-01  7.50000000e-01 
 8.18959068e-06  0.00000000e+00 -1.02551411e-02 -2.67856249e-03  7.65937953e-01  7.50000000e-01 
 8.18961135e-06  0.00000000e+00 -1.61082648e-02  1.08420608e-03  7.65938057e-01  7.50000000e-01 
 8.18963401e-06  0.00000000e+00 -6.79810341e-03  1.45418461e-03  7.65938170e-01  7.50000000e-01 
 8.18966661e-06  0.00000000e+00 -2.67363024e-04  7.18437549e-04  7.65938333e-01  7.50000000e-01 
 8.18972744e-06  0.00000000e+00  1.17729143e-03  1.35857440e-04  7.65938637e-01  7.50000000e-01 
 8.18984910e-06  0.00000000e+00  4.29141455e-04  6.37103642e-05  7.65939246e-01  7.50000000e-01 
 8.19002872e-06  0.00000000e+00  1.05978119e-04  8.51714859e-05  7.65940144e-01  7.50000000e-01 
 8.19023311e-06  0.00000000e+00  6.72659321e-05  6.11184165e-05  7.65941166e-01  7.50000000e-01 
 8.19040185e-06  0.00000000e+00  5.20021113e-05  4.16301663e-05  7.65942009e-01  7.50000000e-01 
 8.19055150e-06  0.00000000e+00  3.82498033e-05  2.97971362e-05  7.65942757e-01  7.50000000e-01 
 8.19069417e-06  0.00000000e+00  2.79907644e-05  2.17907301e-05  7.65943471e-01  7.50000000e-01 
 8.19086056e-06  0.00000000e+00  1.93632143e-05  1.50726411e-05  7.65944303e-01  7.50000000e-01 
 8.19103769e-06  0.00000000e+00  1.30300549e-05  1.01351383e-05  7.65945188e-01  7.50000000e-01 
 8.19126747e-06  0.00000000e+00  7.68574537e-06  5.97910800e-06  7.65946337e-01  7.50000000e-01 
 8.19153444e-06  0.00000000e+00  4.05340021e-06  3.16220058e-06  7.65947672e-01  7.50000000e-01 
 8.19189395e-06  0.00000000e+00  1.56794316e-06  1.23912394e-06  7.65949470e-01  7.50000000e-01 
 8.19235175e-06  0.00000000e+00  3.20201373e-07  2.76067575e-07  7.65951759e-01  7.50000000e-01 
 8.19303308e-06  0.00000000e+00 -1.26261718e-07 -6.69137542e-08  7.65955165e-01  7.50000000e-01 
 8.19409833e-06  0.00000000e+00 -7.65903327e-08 -2.71156057e-08  7.65960492e-01  7.50000000e-01 
